ytruth,ypred
0,0.7370215790588791
1,0.5601756844316657
1,0.37621575891023734
1,0.5742608255389126
0,0.44013405989763127
0,0.7812476880204592
0,0.3207591101870743
1,0.5857098490417256
0,0.4410486757249181
1,0.5489516279782368
1,0.8056280077802159
0,0.5358173716963636
0,0.5985725739833048
1,0.5798865615663282
0,0.6064009004669582
0,0.5323726871288481
0,0.5365026956997965
0,0.5
1,0.49467934686040993
1,0.7704996304767612
1,0.6605217338121723
1,0.4825863626119621
0,0.7073217180724787
0,0.507721756794398
1,0.7853468974221444
0,0.5934777844592484
0,0.7795581402578631
1,0.5526083346387269
1,0.6662741224481363
0,0.5134469181964102
0,0.2733505772177096
0,0.40832165097044826
0,0.4392564338431561
0,0.421944824728219
1,0.7087045525124189
1,0.692257362386126
1,0.4935218658518213
1,0.5559259763767482
1,0.41293610781834506
0,0.4388318565976346
0,0.29224387231444293
1,0.756885714818061
1,0.7625794812078338
1,0.8743583494654048
0,0.5721185151743756
0,0.6729018882831687
1,0.6459056323971697
0,0.7510829974014593
0,0.4000199314272545
1,0.9267229629312109
1,0.6059600988480834
1,0.5768843009307001
1,0.7791184015624891
1,0.5
1,0.6990647677013644
1,0.8929270892452704
1,0.7954295343688685
0,0.364440147566605
0,0.4145537865571597
1,0.6211053338559631
0,0.2860144793849726
0,0.5
0,0.4787237405457999
0,0.25391499046493593
0,0.48533481344112667
1,0.5569424406318506
1,0.6227661339573748
1,0.6875618224377749
0,0.38097984718477634
0,0.30014262106331546
0,0.5319938721242702
0,0.34181926099526483
1,0.5395737693634225
1,0.5993356297858412
0,0.235350128779461
0,0.3187661412608042
0,0.4735978931669285
1,0.6644185273073836
1,0.7832905222220305
0,0.8669015943660124
1,0.586149650450964
1,0.5758892010463568
0,0.309983965762307
1,0.6854650426168405
0,0.3671032654408193
0,0.329685080859298
1,0.7321155812171692
0,0.29641033808335776
0,0.41697447326457293
0,0.45609051459423433
1,0.29123243418048866
1,0.38886373918864103
0,0.4025659023209525
1,0.5502751307072197
0,0.23345228377135732
1,0.512064130192026
0,0.34033441816719834
0,0.5470912025910017
1,0.6429812709500669
1,0.7069512763767996
0,0.5529590696657667
1,0.6008046442617329
0,0.6050812812470076
0,0.5375066305530796
1,0.6104873647196714
0,0.5377196199643947
0,0.6529368957733226
1,0.7891386886879217
1,0.5414138123246848
0,0.23035081300184887
0,0.5066346338220324
0,0.09302355640588954
1,0.5279517732526439
1,0.76462032098094
1,0.8457673055934146
0,0.8814046874312708
0,0.8231514073962201
1,0.7649894229674274
0,0.8598478173967471
1,0.7146892509769571
0,0.3876899762102994
0,0.4906728725220226
0,0.6865564713011272
1,0.4917567065568555
0,0.389134658225494
0,0.5429652879568816
1,0.6548699775978463
0,0.4737940883644676
0,0.35843830274260674
0,0.6034980088817753
1,0.30950835991144304
0,0.4933483610609857
0,0.6218979711279247
1,0.8540443092649742
1,0.5153345357281333
0,0.3559422137588813
0,0.5
1,0.8816446403880236
1,0.7035822716522562
1,0.42573453699967795
0,0.4800134849671266
0,0.5409158892512325
1,0.8866902391125899
0,0.4631767092911403
0,0.3889645053998272
1,0.628930947646149
0,0.7788800335039162
1,0.546759013047625
0,0.5
0,0.6741532051435194
1,0.8014986198909849
1,0.6350830200820421
1,0.660276607356418
0,0.3413675469626561
1,0.8004302414261384
1,0.6213827105741309
0,0.727545832458527
1,0.5866481093071058
0,0.7735631564875945
0,0.5236110344940605
1,0.6766243084031635
0,0.6999238241373464
1,0.6484725354179943
1,0.5078143046776608
1,0.5975376071195244
0,0.5179629133987581
1,0.673343459516152
1,0.44216794399698967
0,0.3747597273372227
0,0.5432583586059742
0,0.5543941403682872
1,0.5595449412430341
1,0.40023149671503183
0,0.21693418027039385
1,0.7434583903936614
1,0.8973756140316598
0,0.30694168855545795
0,0.9717060185559162
