ytruth,ypred
0,0.7778354030091036
1,0.5698227494871853
1,0.3754328657690955
1,0.44336937704942786
0,0.2644762939505248
0,0.8591919324312807
0,0.08827887982360437
1,0.6357258685536341
0,0.38335173869307415
1,0.38948235286243366
1,0.8307133576631663
0,0.625381870101498
0,0.5504143953843617
1,0.7383520478729563
0,0.49574708605313555
0,0.33362040411773103
0,0.4264379054499975
0,0.5224075375112258
1,0.491765826095008
1,0.8645077907697338
1,0.791608322000843
1,0.5985204742190211
0,0.6438548229984029
0,0.5594231721337527
1,0.8094944917606969
0,0.29982960055017804
0,0.7799561535777652
1,0.16198711353540177
1,0.8838026551423004
0,0.47134344512609294
0,0.13512811495054916
0,0.16998076197716439
0,0.354068106397099
0,0.304894171302644
1,0.802307030140881
1,0.7413547854317175
1,0.4814667639193643
1,0.568913575988287
1,0.4835294360311234
0,0.47407045399157494
0,0.2182249380719392
1,0.8130766752474305
1,0.7845663377729207
1,0.9323715594924687
0,0.43248807084756435
0,0.7356254461017881
1,0.8629295037048569
0,0.7803281332557861
0,0.28990333975296045
1,0.9836550221039876
1,0.5139336966300706
1,0.6148166853729152
1,0.752518088084128
1,0.3465814302450442
1,0.8166806038782601
1,0.9474526796853516
1,0.8914643229737518
0,0.37107479631509294
0,0.2547411953885359
1,0.8685341948785325
0,0.17250467516738438
0,0.3905957888627792
0,0.3469764328375791
0,0.13119275706451944
0,0.34991290186993285
1,0.4904124372547243
1,0.7430653927181686
1,0.6739856456925154
0,0.2290015905173435
0,0.22415646993705277
0,0.32804002822763983
0,0.1892633527879371
1,0.5819188995958603
1,0.5594476864562707
0,0.33222694959452137
0,0.1369458442754081
0,0.4467490964553279
1,0.41091739367048913
1,0.9080478089405263
0,0.8166753246680809
1,0.42400389847278214
1,0.6039236547535694
0,0.26253636871331126
1,0.31339124927067225
0,0.08613903649018173
0,0.14254403178194805
1,0.7451586589773392
0,0.09195763300240167
0,0.3706062257276625
0,0.3752909708281182
1,0.17323323212976705
1,0.21781342913240215
0,0.2773906402945415
1,0.2739649341459096
0,0.15224836626661978
1,0.22882321693535468
0,0.2004460430172995
0,0.6084670117059575
1,0.6478355626315185
1,0.80532888914955
0,0.37874377309096097
1,0.8339996839435756
0,0.47585958785457466
0,0.4804430866925824
1,0.624169560688524
0,0.48597986147443517
0,0.7007997247676303
1,0.7317631766584528
1,0.5791823628102943
0,0.06030884037180363
0,0.23407896115802468
0,0.07322240762677422
1,0.4056445257849629
1,0.833161105599342
1,0.9686998548402237
0,0.5378691197923966
0,0.8623416322493446
1,0.8612813732566063
0,0.6948074088163172
1,0.6089270236058678
0,0.5547472581930178
0,0.34817685860286884
0,0.694867603570981
1,0.6187399766158937
0,0.209487878563508
0,0.6203845514532246
1,0.7737665654620958
0,0.30803093939254955
0,0.3584415783083646
0,0.6111635710587113
1,0.12460404572250339
0,0.33762289963017816
0,0.6736393365488961
1,0.8536290199951483
1,0.41955419906135566
0,0.34981331437321384
0,0.28104175626604583
1,0.8535512449670475
1,0.8663275340187903
1,0.5256881279771496
0,0.30177796012540475
0,0.4614775118317902
1,0.9898096814131063
0,0.5806394411918385
0,0.2768105467034875
1,0.6314606492224739
0,0.9225231283620671
1,0.6902593389761462
0,0.49786053734583346
0,0.4609969194559992
1,0.9746485973352905
1,0.7051575136670114
1,0.7934717278053391
0,0.21456999939567076
1,0.861792258945102
1,0.5308697072778539
0,0.9059549735144213
1,0.8397664096370832
0,0.7571606908118391
0,0.6859135167525193
1,0.8010616778503753
0,0.8739942802722814
1,0.7249916996619395
1,0.6603434828047368
1,0.6877925767616427
0,0.4918381690225014
1,0.8063335172970844
1,0.7203463115811437
0,0.5587622340758696
0,0.5239950338436016
0,0.3803298066330964
1,0.7223479887411495
1,0.415892249555448
0,0.12033136460290654
1,0.9552629444472405
1,0.9906198073218361
0,0.25910969596285366
0,0.7538082082867994
