ytruth,ypred
0,0.7852324758014335
1,0.539233473524337
1,0.45230419194091354
1,0.5378459609466545
0,0.4495679687688217
0,0.8076384125596654
0,0.25726522190908163
1,0.648674543823571
0,0.3321059235080766
1,0.5289576895635745
1,0.8081996438411616
0,0.5316582110710882
0,0.549057373261757
1,0.5975526137921477
0,0.5873661894820005
0,0.5155035342586872
0,0.4685965431662256
0,0.46539863573323853
1,0.5
1,0.7774090187057553
1,0.6220478571456461
1,0.4439236197048423
0,0.687600279915004
0,0.5281255801236796
1,0.812242679756799
0,0.5471248706919586
0,0.7352029358680083
1,0.5200658952723759
1,0.6449978046932984
0,0.5166177266510302
0,0.3089365019739221
0,0.38180542415922514
0,0.5
0,0.4023139827309231
1,0.7219869855991206
1,0.6821997840632199
1,0.4091684089055406
1,0.5593948284188495
1,0.41322302237491976
0,0.5
0,0.31516525761688396
1,0.7457429545968012
1,0.7483746435081046
1,0.8914002037773989
0,0.5119667494071586
0,0.6499135513272386
1,0.6696537777432785
0,0.7842343562053488
0,0.3594760123217444
1,0.9213897190419356
1,0.5947025010683098
1,0.6048645552479437
1,0.8062849883393244
1,0.47875486815441015
1,0.7123872059523653
1,0.9095613314010976
1,0.794234021414957
0,0.3046533894353972
0,0.4557886278353262
1,0.5825680808689833
0,0.24625780881155362
0,0.543964715733814
0,0.4398965961416344
0,0.21564573182003036
0,0.49298806586947197
1,0.5951117806546635
1,0.5896570769340428
1,0.6945639753609824
0,0.318056849945888
0,0.27478080109443015
0,0.5809767969847531
0,0.3378949233420747
1,0.5880943245973569
1,0.5792743278479338
0,0.16889196638427711
0,0.35561544351626123
0,0.41062429246566173
1,0.6107948675089403
1,0.714436759826033
0,0.8433127033495563
1,0.5524431322046702
1,0.5670806388226434
0,0.283354310569933
1,0.660135282372142
0,0.36327326744095034
0,0.34203205269682035
1,0.7339190704582857
0,0.25287014060969076
0,0.4217691393162831
0,0.4487020093486744
1,0.2268192787509524
1,0.30351238778804807
0,0.3986554819709375
1,0.5
0,0.2855482324802152
1,0.5965687644329483
0,0.2412791223680637
0,0.4555748926751927
1,0.5843399088273904
1,0.6824005418992017
0,0.46801207590165206
1,0.562421341245447
0,0.665363906397807
0,0.573026754003979
1,0.617217282664225
0,0.5155058809283601
0,0.6007852549400718
1,0.8126943144686999
1,0.48177213721111484
0,0.20761060383980423
0,0.5157167043596921
0,0.06590744919545431
1,0.4743727394567239
1,0.7626566050503736
1,0.878743793779879
0,0.7921055367432787
0,0.8302114966235645
1,0.7832381031372058
0,0.8156816670446629
1,0.7117171219651341
0,0.4088124586319426
0,0.43450067665714664
0,0.6729685935482899
1,0.4551836583403917
0,0.3233188842223056
0,0.49009202217548276
1,0.5863712066908905
0,0.5182674024857482
0,0.35173107926523023
0,0.6152870648470543
1,0.2843462956976283
0,0.5
0,0.6714856946209518
1,0.8767118727124948
1,0.4887906408395858
0,0.2931819832319897
0,0.470457770052595
1,0.8602006481836096
1,0.7112418071479008
1,0.42674709529979665
0,0.4776604341995414
0,0.4866715208534979
1,0.8925826832739836
0,0.4620328781406947
0,0.34867540685671267
1,0.6260171220251769
0,0.7899502341244975
1,0.5982180753816028
0,0.514434994865218
0,0.6253341388158655
1,0.7957204745524884
1,0.721496210853844
1,0.629971722135611
0,0.32790523736380883
1,0.7915662949841212
1,0.6467524083847249
0,0.7337168813280355
1,0.6128775146637627
0,0.8257374403608412
0,0.5
1,0.6879789451493404
0,0.7615208619098097
1,0.650943784593553
1,0.5462285957826168
1,0.6544146232184784
0,0.5164759694527279
1,0.613779351557606
1,0.4005440224263801
0,0.27291187439669345
0,0.5
0,0.673017439097317
1,0.5752895880139667
1,0.3435580717237016
0,0.16463647758280184
1,0.7078499529418179
1,0.9101776871208459
0,0.3102487130572367
0,0.9725235027595931
