fpr,tpr
0.0,0.0
0.0,0.011764705882352941
0.021505376344086023,0.011764705882352941
0.043010752688172046,0.03529411764705882
0.043010752688172046,0.08235294117647059
0.053763440860215055,0.08235294117647059
0.07526881720430108,0.09411764705882353
0.07526881720430108,0.1411764705882353
0.08602150537634409,0.16470588235294117
0.0967741935483871,0.16470588235294117
0.0967741935483871,0.17647058823529413
0.10752688172043011,0.17647058823529413
0.10752688172043011,0.18823529411764706
0.11827956989247312,0.18823529411764706
0.11827956989247312,0.27058823529411763
0.13978494623655913,0.27058823529411763
0.13978494623655913,0.2823529411764706
0.13978494623655913,0.3058823529411765
0.13978494623655913,0.32941176470588235
0.16129032258064516,0.32941176470588235
0.16129032258064516,0.3411764705882353
0.1827956989247312,0.3411764705882353
0.1827956989247312,0.35294117647058826
0.1935483870967742,0.35294117647058826
0.1935483870967742,0.36470588235294116
0.20430107526881722,0.36470588235294116
0.20430107526881722,0.38823529411764707
0.22580645161290322,0.38823529411764707
0.22580645161290322,0.4117647058823529
0.23655913978494625,0.4117647058823529
0.24731182795698925,0.4235294117647059
0.24731182795698925,0.4823529411764706
0.24731182795698925,0.5058823529411764
0.24731182795698925,0.5294117647058824
0.26881720430107525,0.5294117647058824
0.26881720430107525,0.5411764705882353
0.27956989247311825,0.5411764705882353
0.2903225806451613,0.5529411764705883
0.2903225806451613,0.6
0.3118279569892473,0.6
0.3118279569892473,0.611764705882353
0.3225806451612903,0.611764705882353
0.3225806451612903,0.6352941176470588
0.3333333333333333,0.6352941176470588
0.3333333333333333,0.6588235294117647
0.34408602150537637,0.6588235294117647
0.34408602150537637,0.7294117647058823
0.3548387096774194,0.7294117647058823
0.3548387096774194,0.7529411764705882
0.3655913978494624,0.7529411764705882
0.3763440860215054,0.7647058823529411
0.45161290322580644,0.7647058823529411
0.45161290322580644,0.7764705882352941
0.5053763440860215,0.7764705882352941
0.5053763440860215,0.8235294117647058
0.5698924731182796,0.8235294117647058
0.5698924731182796,0.8470588235294118
0.5913978494623656,0.8470588235294118
0.5913978494623656,0.8705882352941177
0.6559139784946236,0.8705882352941177
0.6559139784946236,0.8823529411764706
0.6666666666666666,0.8823529411764706
0.6666666666666666,0.8941176470588236
0.6881720430107527,0.8941176470588236
0.6881720430107527,0.9058823529411765
0.6989247311827957,0.9058823529411765
0.7204301075268817,0.9058823529411765
0.7311827956989247,0.9058823529411765
0.7311827956989247,0.9294117647058824
0.7526881720430108,0.9294117647058824
0.7741935483870968,0.9294117647058824
0.7741935483870968,0.9529411764705882
0.7956989247311828,0.9764705882352941
0.9032258064516129,0.9764705882352941
0.9247311827956989,0.9764705882352941
0.9247311827956989,1.0
1.0,1.0
