ytruth,ypred
0,0.7025308356162688
1,0.6222326260678422
1,0.42810782904459327
1,0.5559398998651106
0,0.5698550280952297
0,0.7263028457456835
0,0.24557718036365525
1,0.5
0,0.4524291133230439
1,0.5423790002208271
1,0.7413192872637037
0,0.6122498596612772
0,0.6488489725963041
1,0.5164899439825374
0,0.6361466088757876
0,0.45178408732429676
0,0.4557481258563096
0,0.5555305348274409
1,0.5084097993260821
1,0.6587040737403217
1,0.6910922494416848
1,0.4887370732094001
0,0.7014275535390786
0,0.440364527301628
1,0.7232201365606213
0,0.5600948453293643
0,0.7676845342300448
1,0.3474431824923477
1,0.7062638517633425
0,0.507508543068589
0,0.26975296626368195
0,0.44959108222674293
0,0.41109159282972535
0,0.41416232524034435
1,0.6523337371653124
1,0.6692435501238011
1,0.45734639522567905
1,0.6454221060147478
1,0.4543528493757809
0,0.4806675506395577
0,0.31397850014926965
1,0.7095955204484806
1,0.6861548506151293
1,0.8745151022938153
0,0.4476949988068239
0,0.5429728853772282
1,0.7626041463010169
0,0.7299454247444448
0,0.399450501063597
1,0.8766986114211721
1,0.6014333174495331
1,0.5753091476019622
1,0.7294994517788205
1,0.5132258198799352
1,0.7702651561837395
1,0.8171258398030558
1,0.7974852965575323
0,0.4524700647761236
0,0.3861997737558895
1,0.7341688084366221
0,0.33239407962617246
0,0.4563114132335889
0,0.4416310036910918
0,0.24472411751846515
0,0.42867469349102294
1,0.5
1,0.6702751438447069
1,0.6766068703225685
0,0.43115932134797763
0,0.37280418158714945
0,0.5373265031852089
0,0.31484745691765775
1,0.5241432525605154
1,0.6595677361606564
0,0.4837225599277826
0,0.27896001518479085
0,0.5560836494375916
1,0.5909395457151013
1,0.8423689501610383
0,0.7677123368279899
1,0.6459006837695959
1,0.6143828341536917
0,0.35737097223566483
1,0.5150492076554926
0,0.2517825207338013
0,0.3067685667307697
1,0.7265540747502157
0,0.38765202573292007
0,0.34831081525455254
0,0.42445851492454356
1,0.3549082181756753
1,0.3856331886450712
0,0.41421399237634193
1,0.47771567887783195
0,0.19383522447205756
1,0.5133714210274772
0,0.38831678308542766
0,0.6830159158235682
1,0.6344608819749048
1,0.6937847580458794
0,0.47885711295229205
1,0.6089126028061067
0,0.5760673165744922
0,0.4875971986446952
1,0.6467175645506428
0,0.6028139847106911
0,0.62932990830878
1,0.7042322356769427
1,0.5321257584385632
0,0.2947361267923271
0,0.4345120341129571
0,0.23910795723333483
1,0.5575546603152253
1,0.7976425809021966
1,0.855859299273732
0,0.814934802958176
0,0.7840716172928043
1,0.774946353045957
0,0.7751477620176951
1,0.6411439935671727
0,0.23043517730553292
0,0.513700000520902
0,0.6042982636551731
1,0.5306328599052093
0,0.38349489141375487
0,0.6271381646434265
1,0.6990065658208973
0,0.4122882378251664
0,0.3580150859612568
0,0.6141453553144738
1,0.35139587135991696
0,0.43386482427096756
0,0.5758487432716747
1,0.7370651678715612
1,0.5551148776285378
0,0.43750912907145406
0,0.39057921926823347
1,0.8169281790128448
1,0.6957516717169583
1,0.5
0,0.454504284814342
0,0.5333364586571514
1,0.9009969966140357
0,0.4577833489985119
0,0.4039024909429707
1,0.6570674240365089
0,0.7850312336640068
1,0.5723820984067821
0,0.5244031261947903
0,0.47034112803449146
1,0.6164992351872628
1,0.5986946606334217
1,0.7364054850781713
0,0.3769372226816811
1,0.7482527037755491
1,0.5488543924292689
0,0.8055561454024913
1,0.585798607181363
0,0.5560806392110633
0,0.5690292085500832
1,0.6235770207312439
0,0.6534995608848878
1,0.7432469061356535
1,0.5921790933407906
1,0.575853637512334
0,0.43511486568597996
1,0.7030740234869505
1,0.5678873056768623
0,0.5086414776646981
0,0.60501936294035
0,0.48277242244037216
1,0.6125797317444986
1,0.4628402757767808
0,0.2327982807212068
1,0.8376292540284542
1,0.8921722767335453
0,0.3584709589779821
0,0.7073088910203912
