ytruth,ypred
0,0.6088259220738134
1,0.5313880927107861
1,0.4936480642894081
1,0.5145988888808734
0,0.5128740355877733
0,0.6469612092836471
0,0.21611857616879818
1,0.4818337726113852
0,0.3989479876366972
1,0.4904867614482507
1,0.7023004752012572
0,0.6402364992268295
0,0.6015774347123394
1,0.5935776528806057
0,0.550020003254239
0,0.37300135436469645
0,0.40116939162407034
0,0.46934461863080484
1,0.5186254533687736
1,0.6973580482739375
1,0.7355796695287834
1,0.47943768291209016
0,0.5856208623811533
0,0.48087298819755064
1,0.7448457257094909
0,0.47434509844459827
0,0.7139987661601221
1,0.270945542789871
1,0.6963800295775068
0,0.5492999179915309
0,0.33541273796330207
0,0.4090777891260264
0,0.42862385242993817
0,0.4512993145362671
1,0.6463870014949952
1,0.6029396677625471
1,0.41193028501579537
1,0.6163435458960825
1,0.552710716861981
0,0.4285403574923076
0,0.3337175695843421
1,0.7373055471749894
1,0.6594454953944623
1,0.8582172210317166
0,0.49176273789236613
0,0.5836783474995183
1,0.7457911984798704
0,0.689978274893781
0,0.39342111083128795
1,0.8724446539168794
1,0.6070972725277174
1,0.571469037670446
1,0.6608114772530281
1,0.5417093932451095
1,0.7376189547224934
1,0.7933649177502234
1,0.8004101253429999
0,0.4979222002169128
0,0.3513818257516447
1,0.7114180558051725
0,0.3343784077533824
0,0.4837146915613093
0,0.5103627567573136
0,0.2428941543383428
0,0.3927635456341414
1,0.5181720944871149
1,0.6592655075836432
1,0.6886657734183054
0,0.4027454530736636
0,0.41645103256057214
0,0.47669730276577127
0,0.2515340397418114
1,0.5101672071888032
1,0.6213516080128114
0,0.44045406755470456
0,0.2366721921949481
0,0.40091481696103487
1,0.5021397016352364
1,0.7536919043833213
0,0.6995765390168636
1,0.4832438605696594
1,0.6160489154521296
0,0.44177633892131984
1,0.4328037078700608
0,0.2097999539757102
0,0.29234845025199724
1,0.6982562939668311
0,0.3082600298389202
0,0.41787305029656174
0,0.4449552575604094
1,0.3253365332823828
1,0.3719527901890877
0,0.41889655278624777
1,0.4472915570939467
0,0.3027044769193427
1,0.39592189073856315
0,0.33764906850074716
0,0.6461016841480806
1,0.6424246351882065
1,0.7204785539501558
0,0.4641814896390734
1,0.6813097220532972
0,0.5250251211544614
0,0.5145111605983207
1,0.6266142004909582
0,0.5744024516123803
0,0.6380548140807316
1,0.6675313609193062
1,0.5628323448931144
0,0.2901044090932979
0,0.34189482781048275
0,0.30335701747177235
1,0.5754024067579857
1,0.7697992643578041
1,0.8238734158481719
0,0.6573349588524343
0,0.7702475304122142
1,0.7137776021547023
0,0.6595724944438639
1,0.5768319811233219
0,0.39193273089622854
0,0.4778038211553141
0,0.589496245616132
1,0.5840394198921962
0,0.3986416005183426
0,0.6055189242912044
1,0.6744102800192833
0,0.39453914268988227
0,0.33865498688262924
0,0.5800175982850918
1,0.3193603258878804
0,0.4294058905867952
0,0.5638686699312211
1,0.7151981471539406
1,0.5542641242212789
0,0.5053833504069091
0,0.30306929411098
1,0.7421985536167074
1,0.7359026293004595
1,0.5583724322665252
0,0.3725976198661314
0,0.5693404190919641
1,0.8134228009796933
0,0.5305136029173815
0,0.37311831813583646
1,0.628623576914954
0,0.783235957353507
1,0.6282632670462212
0,0.557089983879049
0,0.5107103685679689
1,0.7543500738390536
1,0.6715918606824812
1,0.713918341089039
0,0.3195686152590435
1,0.799292630416177
1,0.4541436939135391
0,0.8231064554177016
1,0.5848483522412048
0,0.524237940159483
0,0.5545365731358353
1,0.6473201003846533
0,0.6538517140012267
1,0.6993461814662533
1,0.6104694096516278
1,0.5690008332842438
0,0.474338135340392
1,0.630753484561466
1,0.6008624770265031
0,0.5870094289865558
0,0.5775068294056617
0,0.4200898819838306
1,0.6503531511378128
1,0.41890493193628275
0,0.22222808100553926
1,0.791254223114862
1,0.8798187228487798
0,0.34086926392195727
0,0.6232808004545394
