ytruth,ypred
0,0.7329343800549207
1,0.38770203116707674
1,0.4954275623408838
1,0.3320942290075505
0,0.5182338355903109
0,0.6911722431919476
0,0.16880077369439073
1,0.20257985976111342
0,0.5397038509570049
1,0.7663242846661775
1,0.8247172155219665
0,0.5313897576292914
0,0.3916144200626959
1,0.6899477533960292
0,0.5215371388936142
0,0.5064833799316558
0,0.49809042687547367
0,0.5283437806177971
1,0.6697230909626246
1,0.5334020799920047
1,0.8247172155219665
1,0.34395917010594107
0,0.6697230909626246
0,0.6613838821886333
1,0.696267713388254
0,0.7275487744620959
0,0.8436361344408855
1,0.2130594008642789
1,0.696267713388254
0,0.8247172155219665
0,0.7296576179995109
0,0.008800773694390715
0,0.33420307254496545
0,0.3320942290075505
1,0.5334020799920047
1,0.8247172155219665
1,0.6887056021538781
1,0.54979293284712
1,0.6857149479482705
0,0.33420307254496545
0,0.36676544335536815
1,0.6697230909626246
1,0.3986149564198345
1,0.8247172155219665
0,0.6732488232870238
0,0.5384616997148537
1,0.8247172155219665
0,0.6911722431919476
0,0.34395917010594107
1,0.8247172155219665
1,0.6697230909626246
1,0.6908821077954292
1,0.3916144200626959
1,0.3743804118348989
1,0.4954275623408838
1,0.8247172155219665
1,0.8247172155219665
0,0.5223816146149372
0,0.34516526783337304
1,0.8247172155219665
0,0.2130594008642789
0,0.6697230909626246
0,0.6634927257260482
0,0.22013424182217833
0,0.20257985976111342
1,0.5350432235923356
1,0.696267713388254
1,0.8247172155219665
0,0.39155506971009313
0,0.8247172155219665
0,0.4303305799141747
0,0.008800773694390715
1,0.8247172155219665
1,0.34516526783337304
0,0.4954275623408838
0,0.014011416709911781
0,0.1806258367726077
1,0.33420307254496545
1,0.6911722431919476
0,0.410012197581141
1,0.008800773694390715
1,0.8247172155219665
0,0.39708238937002605
1,0.20257985976111342
0,0.4733091787439614
0,0.018556871255366324
1,0.4954275623408838
0,0.05449042886680451
0,0.20257985976111342
0,0.4954275623408838
1,0.24513424182217833
1,0.4348538011695906
0,0.5538344088726095
1,0.39355665704562687
0,0.38346757515551166
1,0.4954275623408838
0,0.499314916671392
0,0.4954275623408838
1,0.8436361344408855
1,0.8247172155219665
0,0.3986149564198345
1,0.8634927257260483
0,0.49088210779542923
0,0.8247172155219665
1,0.8247172155219665
0,0.5064833799316558
0,0.8247172155219665
1,0.5614805898160837
1,0.5313897576292914
0,0.499314916671392
0,0.34395917010594107
0,0.54432079211205
1,0.4954275623408838
1,0.8247172155219665
1,0.6857149479482705
0,0.696267713388254
0,0.696267713388254
1,0.5447993211533112
0,0.6911722431919476
1,0.8247172155219665
0,0.39708238937002605
0,0.34395917010594107
0,0.696267713388254
1,0.6848704722269475
0,0.368536179608863
0,0.5299477533960293
1,0.8247172155219665
0,0.39832454061217726
0,0.039246526427780114
0,0.6677078697275742
1,0.6697230909626246
0,0.3708697392116321
0,0.5084986011667063
1,0.6677078697275742
1,0.696267713388254
0,0.6732488232870238
0,0.6732488232870238
1,0.8247172155219665
1,0.6833379051771391
1,0.6697230909626246
0,0.5084986011667063
0,0.5392583675938615
1,0.8247172155219665
0,0.5318695129421963
0,0.039246526427780114
1,0.33420307254496545
0,0.8247172155219665
1,0.39708238937002605
0,0.5614805898160837
0,0.6833379051771391
1,0.6833379051771391
1,0.5548884030434265
1,0.8247172155219665
0,0.3308697392116321
1,0.696267713388254
1,0.39355665704562687
0,0.8247172155219665
1,0.39708238937002605
0,0.3980344052156589
0,0.6697230909626246
1,0.410012197581141
0,0.5937790860667227
1,0.5200045718438058
1,0.6833379051771391
1,0.6911722431919476
0,0.34395917010594107
1,0.3518798402217331
1,0.6833379051771391
0,0.6848704722269475
0,0.4954275623408838
0,0.5776990009668064
1,0.6848704722269475
1,0.6887056021538781
0,0.34395917010594107
1,0.8247172155219665
1,0.8247172155219665
0,0.10375493147735075
0,0.20425531914893616
