ytruth,ypred
0,0.8134715985667129
1,0.6054417086124191
1,0.33457703969733354
1,0.45116326365598747
0,0.22727436262480472
0,0.9012665381920031
0,0.06034045368339518
1,0.6660234389645894
0,0.40632891707108165
1,0.3713610478433762
1,0.8727138229479943
0,0.628176999512423
0,0.528717201309548
1,0.7927260841317786
0,0.4788172347261086
0,0.331511117446258
0,0.4327460745356961
0,0.5406934071167662
1,0.4778958611806219
1,0.8984851885297149
1,0.8209758269023972
1,0.6259959999939775
0,0.6831155182389949
0,0.5667336054191547
1,0.8575294444597458
0,0.24903559043301804
0,0.8091784629078171
1,0.14173416582384382
1,0.9201450151085551
0,0.46775203523576925
0,0.0972129396599822
0,0.12186442219017772
0,0.3366783454086796
0,0.28739146281258876
1,0.8462685933647222
1,0.7874643111761148
1,0.4995718705065976
1,0.5912244281143593
1,0.45009100808495056
0,0.4777140566282958
0,0.20363185460988195
1,0.8498932311965636
1,0.8001373224090297
1,0.9458628231454235
0,0.40914110026881023
0,0.7619743168848634
1,0.8845124683248982
0,0.8116855414939197
0,0.2633926156290905
1,0.989487786832268
1,0.49547769972464456
1,0.6182966605693299
1,0.765336107337165
1,0.29514870884497374
1,0.842742697558058
1,0.9647328506627922
1,0.9179044812123635
0,0.3234610796629235
0,0.22840263980372708
1,0.895965235486165
0,0.14461840027595502
0,0.3523972047882442
0,0.3012308486099596
0,0.11083718218888354
0,0.34408253847490433
1,0.5273826510700946
1,0.7728499608383246
1,0.6723154151331695
0,0.21769350455190667
0,0.18499837534447247
0,0.2848268424527041
0,0.1826265452980433
1,0.5885038114490794
1,0.5448794451860881
0,0.30120665840611605
0,0.11747638944429255
0,0.43393328992708047
1,0.39290233434994226
1,0.9381922558660464
0,0.8425266874152778
1,0.43547850947514827
1,0.6164219716719047
0,0.21650174537429598
1,0.2693880602993163
0,0.061179310500161364
0,0.12145770890983262
1,0.7719695848558287
0,0.06948654516598746
0,0.3638716024647847
0,0.367939383367398
1,0.1421455995285159
1,0.17441979546660136
0,0.24052973120822346
1,0.22812409827396687
0,0.11852968595934082
1,0.19349931256620084
0,0.18806359685897428
0,0.5524212774475505
1,0.6776524228533555
1,0.8358194567721804
0,0.31870302543677376
1,0.882899596015813
0,0.45202604865018975
0,0.46223949040317763
1,0.6104159055534307
0,0.44854254839860225
0,0.6934644474734872
1,0.7377280481136093
1,0.5483748927756495
0,0.0372820332601155
0,0.25397463890888605
0,0.03584280986411195
1,0.3809253970243799
1,0.8586155442928859
1,0.9836027357701915
0,0.46929198819169016
0,0.8861082788962089
1,0.8746430153866979
0,0.7046233842466209
1,0.6358758442172512
0,0.5567203726500809
0,0.3311749539437999
0,0.7006251290048061
1,0.573829878036219
0,0.17042469003469934
0,0.6180568970700965
1,0.8146246456929218
0,0.28747593990207376
0,0.43034028948317493
0,0.6330992712770858
1,0.09287538193387444
0,0.32196346887491084
0,0.7070186189887365
1,0.8553275067805458
1,0.35808600753049824
0,0.340854420326341
0,0.28821090716325376
1,0.8882748778452442
1,0.8802726256182738
1,0.5349035702056959
0,0.27459174793278784
0,0.38638560185969745
1,0.9946170708000324
0,0.5794479687344776
0,0.24686754081203854
1,0.6440386771711715
0,0.9446844925016995
1,0.7457001982246445
0,0.46985321923616624
0,0.46974968837690273
1,0.9816724221564207
1,0.7675493595117804
1,0.8229122590115883
0,0.1699912323517727
1,0.8949172505909334
1,0.5662580210619852
0,0.9315798815149994
1,0.8923656221531918
0,0.8185617863083893
0,0.7309612420587096
1,0.8332970486279666
0,0.9155417227912819
1,0.6973618645453997
1,0.651416244838787
1,0.7154782330530364
0,0.48374630795733004
1,0.8471447042907303
1,0.7493914165656338
0,0.56911194192981
0,0.5192223932677472
0,0.36500085372181446
1,0.7444669211595903
1,0.42355786830408987
0,0.09437519724818025
1,0.9710261031435679
1,0.9954525113630227
0,0.2182596157222199
0,0.7466854083453539
