feature_name,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_mean,avg_std,avg_rank,rf_1,rf_2,rf_3,rf_4,rf_5,rf_6,rf_7,rf_8,rf_9,rf_10,rf_mean,rf_std,rf_rank,svc_1,svc_2,svc_3,svc_4,svc_5,svc_6,svc_7,svc_8,svc_9,svc_10,svc_mean,svc_std,svc_rank,lr_1,lr_2,lr_3,lr_4,lr_5,lr_6,lr_7,lr_8,lr_9,lr_10,lr_mean,lr_std,lr_rank
HBZ,0.0259309525651279,0.0212143988396629,0.0109398943286377,0.0287366473854186,0.0309036155579467,0.0289392202344315,0.0103309747397248,0.0602515544119151,0.0409104843738851,0.0417131358383475,0.02998708782750978,0.014208557456055898,34,0.0057212673058108,0.0064081824335765,0.0022672500412446,0.0033662192944927,0.0183314907166866,0.0058680018647008,0.0,0.0056021516723961,0.0045028694932166,0.0,0.00520674328221247,0.004912277837415144,22,0.0731819597325704,0.0329540898943334,0.0309929242191744,0.0859589209201519,0.0239254883271249,0.0309929242191744,0.0309929242191744,0.1305605798798373,0.0731819597325704,0.0859589209201519,0.05987006920642633,0.03351263772112127,49,0.0,0.0272322720336975,0.0,0.0,0.0523849510822685,0.0518915142858654,0.0,0.0457931787530625,0.0454432506044976,0.0391804865948909,0.02619256533542824,0.02239468459703753,24
MP0073,0.0250588930858336,0.0297247858086328,0.0165852404711855,0.0288104094664447,0.0282568128559466,0.0342820855340724,0.016531061712462,0.0456445343971351,0.0375555597082664,0.0371842761027712,0.02996336591427503,0.008729758171578473,35,0.0,0.0063291329167415,0.0011604342906734,0.0010054624489056,0.0,0.0016386509720079,0.0,0.0010865999676352,0.0022529421353267,0.0,0.00134732227312903,0.0018222057414867458,90,0.0751766792575008,0.0719431540041655,0.0495931851373862,0.0859333393963409,0.0367423073724713,0.0495931851373862,0.0495931851373862,0.1063499206622748,0.0751766792575008,0.0859333393963409,0.06860349747587535,0.020548278295187974,40,0.0,0.0121100179714249,0.0,0.0,0.0480281311953685,0.0546841820820051,0.0,0.0314424746581043,0.0367733177237661,0.0256194889119729,0.020865761254264183,0.020216770477292884,28
MP0138,0.0428463068925766,0.0048469561208284,0.0023228959591887,0.0569788537854522,0.0042721220770123,0.0096159857662572,0.0022388302037862,0.0715600416872658,0.0443503495967703,0.05705921948734,0.02960915615764777,0.02608359927761904,36,0.0070150242934512,0.0006008350873795,0.0007176046841993,0.001854598355838,0.006970013654509,0.0070767183336219,0.0,0.0018118840629356,0.0,0.0041399837044158,0.00301866621763503,0.002854575703972474,43,0.133051048790311,0.0079428618032122,0.0067164906113587,0.1715752055601277,0.0105263753405873,0.0067164906113587,0.0067164906113587,0.2112347566371038,0.133051048790311,0.1715752055601277,0.08591059743158568,0.0808729298129192,30,0.0,0.0069848991180201,0.0,0.0,0.0039714726260477,0.027643286584919,0.0,0.004308076960719,0.0,0.0,0.00429077352897058,0.008143493452165715,33
MP0042,0.0237701640099896,0.0522115789513982,0.0225587149480454,0.0180884251755787,0.0293663151260828,0.0365528085398117,0.0204888504047487,0.0402023050210241,0.0309091778548325,0.0219272775626083,0.029607561759412,0.010157601384377638,37,0.0049748925745022,0.0118486746235527,0.0070306365754268,0.0018789102349343,0.0052514062804,0.0039868974817337,0.0,0.0032897896131927,0.0054917751809974,0.0049511595564151,0.00487041421211549,0.002997671855891044,24,0.0696754585873751,0.0787625833631386,0.0614665512142463,0.0528820221165669,0.0561240380668399,0.0614665512142463,0.0614665512142463,0.0720721868256134,0.0696754585873751,0.0528820221165669,0.06364734233062148,0.008214479793591559,45,0.0,0.0679409875823016,0.0,0.0,0.0302505685215311,0.0444753957255823,0.0,0.0470758844259906,0.019058811995303,0.0112407133246763,0.022004236157538493,0.023179737425008284,27
MP0136,0.036870530974246,0.026589032918877,0.0209763909066621,0.0361095662224314,0.017466993851429,0.0256660108919354,0.0200850453951595,0.0376008591267003,0.036359258445545,0.0366262191887113,0.029434990792169703,0.007685602750896685,38,0.0040214318657198,0.0029251636192776,0.0032233029976737,0.0011826644850985,0.0,0.0,0.0,0.0038714471816156,0.0012970122735641,0.0040484326769243,0.0020569455099873598,0.0016512654812636748,63,0.1083960508993734,0.0614479516224113,0.0602551361854786,0.1075688070065917,0.0524009815542872,0.0602551361854786,0.0602551361854786,0.1098387947490996,0.1083960508993734,0.1075688070065917,0.08363828522941641,0.024831825124624216,31,0.0,0.0159548262955877,0.0,0.0,0.0,0.0167428964903279,0.0,0.0,0.0,0.0,0.0032697722785915593,0.006541918353738087,37
HBA1,0.0280269983583794,0.0308163272727244,0.0191973139507496,0.0255460149169153,0.0254279334956238,0.037866332895008,0.0187608274323937,0.0376635048994535,0.0346389400473215,0.0266300840767175,0.028457427734528674,0.006465347891084977,39,0.0,0.0025630420047742,0.0016997025210466,0.002516846236457,0.0031315634357476,0.0,0.0,0.0032853936081771,0.0015165089083398,0.0,0.0014713056714542301,0.0013055873831176253,85,0.0840809950751382,0.0628737645386004,0.0562824822971812,0.074963420873365,0.0391213624619591,0.0562824822971812,0.0562824822971812,0.0808565548211805,0.0840809950751382,0.074963420873365,0.066978796061029,0.014287030314798319,42,0.0,0.0278033626601624,0.0,0.0,0.034091787310671,0.057316516387843,0.0,0.0300141425844241,0.0188275902281318,0.0049268313567878,0.01729802305280201,0.01872924063818,29
MP0018,0.0092597666832288,0.0241054832909659,0.012001036989091,0.0123130314088075,0.03778367873239,0.0421088283705573,0.0114771239016778,0.0593982029726363,0.0316027621508586,0.0291224663129562,0.026917238081316942,0.01557099704637817,40,0.0,0.0051996684231463,0.0016429615147368,0.0027797146367997,0.0028010298465647,0.0,0.0,0.0013445536156243,0.0,0.0,0.0013767928036871801,0.001678114897597779,88,0.0277793000496865,0.0314503428275203,0.0344313717050334,0.034643937326149,0.0349132199847089,0.0344313717050334,0.0344313717050334,0.1199888843971703,0.0277793000496865,0.034643937326149,0.041449303707617076,0.02631593334079523,61,0.0,0.0369092511919128,0.0,0.0,0.0809091429147544,0.0918951134066386,0.0,0.0581114679862851,0.0670289864028894,0.0527234616127198,0.038757742351520005,0.034613955727490126,17
exRNA000097,0.0311656060029766,0.0031650609924011,0.0051172718202927,0.044207351253584,0.0048849550651675,0.0035394468857871,0.0035394468857871,0.0877384010693986,0.0309333014951822,0.0452945520256911,0.025958539349626802,0.026417308897795633,41,0.0,0.0103266951421052,0.0048008506527123,0.0036489330481636,0.0043196608536338,0.0,0.0,0.0012293922045899,0.0016518712248225,0.0,0.00259774031260273,0.00313720446013507,52,0.09349681800893,0.0014757469689699,0.0106183406573615,0.1358836560770736,0.010339921948548,0.0106183406573615,0.0106183406573615,0.263707435502321,0.09349681800893,0.1358836560770736,0.07661390745639304,0.08105805857849285,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
subgroup_SIDD,0.0313161044091438,0.0159513799681636,0.0106236204593513,0.0421594815750675,0.0086384325090483,0.0090050132428393,0.0090050132428393,0.057046912833402,0.0320258839852109,0.0411512436427856,0.025692308586785156,0.01653697770704988,42,0.0,0.0,0.004855821649536,0.0030310971038358,0.0,0.0,0.0,0.0003122178830139,0.0021293387282014,0.0,0.00103284753645871,0.0016349427095524807,95,0.0939483132274314,0.029489212693502,0.027015039728518,0.1234537309283564,0.0259152975271452,0.027015039728518,0.027015039728518,0.1708285206171927,0.0939483132274314,0.1234537309283564,0.07420822383349696,0.050969255942832074,36,0.0,0.0183649272109889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00183649272109889,0.00550947816329667,44
exRNA000048,0.0349194118961933,0.0104157095305,0.0112976997042467,0.0369959956228872,0.0118563950945125,0.0122696583097279,0.0134999046196692,0.0485299520676826,0.0354362422752661,0.0363058749155598,0.02515268440362453,0.013783993717114189,43,0.0,0.000538610745264,0.0024181198628244,0.0026399447123255,0.0,0.0038941637913219,0.0132189897059287,0.0047833309161538,0.0031843400666089,0.0,0.00306774998004272,0.0037672574995857265,42,0.1047582356885802,0.0309400924475331,0.0345909584930889,0.1089176247466795,0.0355691852835376,0.0345909584930889,0.0345909584930889,0.1429664354143459,0.1047582356885802,0.1089176247466795,0.07406003094952027,0.04132463327549184,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
MP0146,0.038610398434845,0.007579572080129,0.007256645659553,0.0418187660064162,0.005912640561229,0.0078333153289313,0.0078333153289313,0.0482111688023607,0.0399233324549942,0.0418187660064162,0.02467979206638059,0.017559723661656982,44,0.0,0.0048912697536948,0.002160188869675,0.0,0.0,0.0,0.0,0.0019834350007755,0.0047386553211408,0.0,0.00137735489452861,0.001897596884381282,87,0.1158311953045351,0.024946544352373,0.0234999459867941,0.1254562980192487,0.0177379216836871,0.0234999459867941,0.0234999459867941,0.1457494226355069,0.1158311953045351,0.1254562980192487,0.0741508713279517,0.05212041862198651,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
MP0176,0.0381738220312654,0.0016309623460873,0.0014226399135614,0.0450956799980673,0.0007531511157802,0.0014006020065728,0.0014006020065728,0.0678968839298429,0.0381738220312654,0.0450956799980673,0.02410438453770828,0.024063810888871957,45,0.0,0.001857101079759,0.000165639002512,0.0,0.0,0.0,0.0,0.0010642828924542,0.0,0.0,0.00030870229747252,0.0006046476403755967,107,0.1145214660937965,0.0032856077561614,0.0042018060197187,0.135287039994202,0.0022594533473407,0.0042018060197187,0.0042018060197187,0.2042124190077195,0.1145214660937965,0.135287039994202,0.07219799103463746,0.07244416996914069,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
MP0010,0.0335577765952417,0.0194104896851223,0.0110318256110542,0.0356507219683486,0.0095002337587567,0.0130401854082309,0.0109463903513915,0.0249534375689713,0.0335577765952417,0.0356507219683486,0.02272995595107075,0.010625226537348362,46,0.0,0.0009998242927472,0.0007041206693339,0.0,0.0025096735227003,0.0,0.0,0.0018333713297773,0.0,0.0,0.0006046989814558699,0.000865940966521697,105,0.1006733297857253,0.0459044581626646,0.0328391710541747,0.1069521659050459,0.0268847339346204,0.0328391710541747,0.0328391710541747,0.0686491338991207,0.1006733297857253,0.1069521659050459,0.06552068305404721,0.03316039266169993,44,0.0,0.0117146590378588,0.0,0.0,0.0,0.0062813851705182,0.0,0.0047420574440221,0.0,0.0,0.00227381016523991,0.0038402346042997783,43
MP0024,0.0372645654095459,0.0115869740798793,0.0092516405439514,0.0387856028727558,0.0071643642555705,0.0094155268750482,0.0095168744585797,0.0278039312186588,0.0379207064710541,0.0378348086352444,0.02265449948202881,0.013614773793780885,47,0.0,0.0041405892306148,0.002365395670084,0.0033046780113587,0.0042941879723485,0.002437664371768,0.0,0.0002384026970533,0.0027948024280276,0.0,0.0019575720381254896,0.0016610118649758676,68,0.1117936962286377,0.03803914368219,0.0285506233757391,0.1135044259057334,0.0244381001515351,0.0285506233757391,0.0285506233757391,0.0834561488065424,0.1117936962286377,0.1135044259057334,0.06821815070362271,0.03959741131591901,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
MP0021,0.0288255100611285,0.0170368790758719,0.0116124483439437,0.0351686541705697,0.0070398607633372,0.0142974284384028,0.0114192535339381,0.0364169616755497,0.0292058576111581,0.0348182784936726,0.02258411321675723,0.01080875551718295,48,0.0,0.0039842730100249,0.0013318426684767,0.0018032704955992,0.0007913018451774,0.0096704803003365,0.0,0.0037051157483092,0.0016081817366859,0.0,0.00228944658046098,0.002809676910258513,57,0.0864765301833858,0.0491910068231351,0.0342577606018144,0.1044548354810179,0.0211393615180283,0.0342577606018144,0.0342577606018144,0.1116070745014534,0.0864765301833858,0.1044548354810179,0.06665734559768674,0.033450766740606847,43,0.0,0.0,0.0,0.0,0.0,0.0153457213227042,0.0,0.0,0.0,0.0,0.00153457213227042,0.00460371639681126,46
MP0080,0.0309607543695855,0.0198166825003414,0.0138038636821867,0.0308317483500182,0.0201986088586013,0.0118243965736097,0.0118243965736097,0.0287813428692201,0.0235467949226506,0.0340802440433425,0.022566883274316572,0.007947749110179583,49,0.0273331794858849,0.0166459010875527,0.0069442410522776,0.0079872664769983,0.0240710818128855,0.0,0.0,0.0055649501298593,0.004443613693488,0.0187117151508164,0.011170194888976272,0.009320594031211122,10,0.0672843260371915,0.0193045948531517,0.0354731897208293,0.0853253447387464,0.0386128790117989,0.0354731897208293,0.0354731897208293,0.0837451622055171,0.0672843260371915,0.0853253447387464,0.055330154678483144,0.023775713176356413,52,0.0,0.0245302486539798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024530248653979797,0.00735907459619394,42
MP0120,0.0283095864200457,0.0177305001527839,0.0111711230723363,0.0263171354197256,0.0126845178534969,0.0164346667916364,0.0123525087778367,0.0260393150349841,0.0286051287727638,0.0260964308177385,0.02057409131133479,0.006790871470767502,50,0.0,0.0012245009674829,0.000729804883913,0.001237863799959,0.0032901845454773,0.0005891619635134,0.0050493823943613,0.0032115235539902,0.0011105835339384,0.0,0.00164430056426355,0.001572992344849393,77,0.0849287592601371,0.0406697551703728,0.0328888763323293,0.0782892924532156,0.0291320626349007,0.0328888763323293,0.0328888763323293,0.0730687472966347,0.0849287592601371,0.0782892924532156,0.05679732975256015,0.02347686244808577,50,0.0,0.0118235410500688,0.0,0.0,0.0064742611584824,0.0164251290790965,0.0,0.0031574640812268,0.0,0.0,0.00378803953688745,0.005638920019559507,35
MP0015,0.0291782481257241,0.0124135745193719,0.0070544200923573,0.0361710731420267,0.0065895267172261,0.0090083181842694,0.0080447225427931,0.0293508378214666,0.0291782481257241,0.0361274947018389,0.02031164639727982,0.01202196121701726,51,0.0,0.0026191886283368,0.0031969835610588,0.0007182338132994,0.0059574764706816,0.00473662844376,0.0,0.0023122025142376,0.0,0.0,0.0019540713431374203,0.0020660643748478566,69,0.0875347443771723,0.0354813840563115,0.0241341676283793,0.1083824841055169,0.0164162622653199,0.0241341676283793,0.0241341676283793,0.0866628188241537,0.0875347443771723,0.1083824841055169,0.06027974249963014,0.036425205145763216,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
exRNA000210,0.0323683831781377,0.0097091386624154,0.0057137575269486,0.0328593182810668,0.003726248071206,0.0058624237933882,0.0058624237933882,0.0421659580654681,0.0319769156923371,0.0323289013833483,0.020257346844770437,0.014418843177576015,52,0.0,0.0008542922140506,0.0013486591685758,0.003804349950591,0.0053616925789517,0.0,0.0,0.0020027014994928,0.0013752641912296,0.0,0.00147469596028915,0.0017298672127228798,84,0.0971051495344132,0.0292223536269818,0.0175872713801649,0.096986704150045,0.0133499410175897,0.0175872713801649,0.0175872713801649,0.1258185581761586,0.0971051495344132,0.096986704150045,0.06093363743301412,0.04281704425786257,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98
MP0088,0.0193900836974883,0.0019283204452888,0.001724617153517,0.0335221822301163,0.0022896470326141,0.0022689815388253,0.0017055926284783,0.0858943631125731,0.0187041537349414,0.0340148599887705,0.02014428015626131,0.025192225049950567,53,0.0,0.0014208744961498,0.0014516003784184,0.0023966985486625,0.0034380798562729,0.0024684330266954,0.0,0.0023150832770016,0.0026763656223679,0.0,0.0016167135205568499,0.001190321976589375,79,0.058170251092465,0.0059397209106461,0.005116777885435,0.1020445799663116,0.0069202808527843,0.005116777885435,0.005116777885435,0.2590340128381054,0.058170251092465,0.1020445799663116,0.060767401037539394,0.07610999485161425,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95
MP0100,0.0250742591070394,0.0054744089054852,0.002212562419538,0.033169905838055,0.0027447164065337,0.0041175996495975,0.0019864907771425,0.05323808129259,0.0252421176578648,0.0336935989353908,0.01869537409892369,0.017040558191659495,54,0.0014468410199258,0.0030711867294849,0.0010119298964067,0.0012218063102548,0.0,0.0076483821668215,0.0,0.0029204221419265,0.0016299129674336,0.0014468410199258,0.00203973222521796,0.0021027090766093616,64,0.0743334030447903,0.0141112143428734,0.0059594723314277,0.1001914225298445,0.0082341492196013,0.0059594723314277,0.0059594723314277,0.1604479633214172,0.0743334030447903,0.1001914225298445,0.05497213950274447,0.05198577992822012,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
MP0077,0.0122623934901056,0.0168460935699557,0.0142037903467033,0.0140059576961667,0.0186389933864826,0.0260226317701661,0.0131937633797548,0.0185380489141267,0.0206191712740625,0.0168480447904293,0.01711788886179533,0.003913839658008271,55,0.0,0.0011522237484165,0.0034358477753256,0.0025551672064873,0.0,0.0041207908964325,0.0,0.0050964005185517,0.0064935685041644,0.0,0.0022853998649378,0.00229241513046932,59,0.036787180470317,0.0381521758456324,0.0395812901392647,0.039545566177406,0.0292384473173395,0.0395812901392647,0.0395812901392647,0.0309163718415932,0.036787180470317,0.039545566177406,0.03697163587178052,0.003627826767332863,69,0.0,0.0125354617395905,0.0,0.0,0.0266785328421086,0.036437936463042,0.0,0.0211237558213565,0.0195641952117927,0.0109985681938819,0.012733845027177221,0.012349236147050252,30
MP0074,0.0061302450653101,0.0328790049506815,0.020718322677496,0.0108414665484748,0.0176219382265621,0.0199787582469326,0.0199787582469326,0.0165131863421827,0.0053689069536756,0.0108414665484748,0.01608720538067228,0.007780074189935646,56,0.0,0.0048668079155382,0.0028160698272934,0.0,0.0,0.0,0.0,0.0034714983761434,0.0024843005294422,0.0,0.0013638676648417198,0.001767420962393582,89,0.0183907351959303,0.0666218097423931,0.0599362747407979,0.0325243996454246,0.0528658146796865,0.0599362747407979,0.0599362747407979,0.0514747287963346,0.0183907351959303,0.0325243996454246,0.04526014471235176,0.01722580367362294,54,0.0,0.0274378129267312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00274378129267312,0.00823134387801936,39
MP0093,0.0059438849468758,0.0305155540121211,0.0187962180218393,0.0016671466364749,0.0232213577493679,0.0254066291167107,0.017258340530759,0.0167908796803596,0.0087824376738014,0.0034938372195888,0.015187628558789851,0.009326391099927531,57,0.015627796020444,0.0208060946385664,0.0075609728314151,0.007288698377513,0.0225630263557206,0.0335850058820912,0.0,0.0306625667062131,0.0245813032178895,0.015627796020444,0.017830326005029692,0.010168156244341475,6,0.0025157325775098,0.0489690209750461,0.0517750215922772,0.0084613530979613,0.0523437889298426,0.0517750215922772,0.0517750215922772,0.0240264231313071,0.0025157325775098,0.0084613530979613,0.03026184691639696,0.02180623275877505,79,0.0,0.0269590369826878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00269590369826878,0.00808771109480634,40
MP0082,0.0232191225367821,0.0032303197873367,0.0006698105212026,0.0231631694751567,0.0020397173805853,0.0028403173468812,0.0010017039808164,0.0445018407264091,0.0233152386951239,0.0233298779430072,0.01473111183933012,0.01413511857792826,58,0.0,0.0062613128535243,0.0038387473828109,0.0046096341832292,0.0057552652486692,0.0085772103620551,0.0,0.0026716400556615,0.0009205692871238,0.0039680478394303,0.00366024272125043,0.002676510926003788,33,0.0696573676103465,0.0127980591369393,0.0030051119424494,0.0734023759469113,0.0022368314920733,0.0030051119424494,0.0030051119424494,0.134891925441849,0.0696573676103465,0.0734023759469113,0.04450616390127254,0.04366216490006626,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
MP0098,0.01275838002541,0.0166114008152959,0.0108125190652185,0.0138153220646321,0.0082422031413185,0.0105102379166988,0.009636434928301,0.0356112826532735,0.0125464495949395,0.0143355618134165,0.014487979201850429,0.007414973031937785,59,0.0043359282578655,0.0017895071271196,0.0012105651088893,0.0008809730254584,0.0,0.0,0.0083402067134408,0.0050479960691465,0.0021138549332587,0.0076846418608817,0.00314036730960605,0.002901526117809548,38,0.0379134030666877,0.046029695664928,0.0315307137500965,0.0406368106247477,0.0247266094239558,0.0315307137500965,0.0315307137500965,0.1042254985787845,0.0379134030666877,0.0406368106247477,0.042667437230082865,0.021326278159222695,60,0.0,0.0022207519378284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022207519378284,0.00066622558134852,48
subgroup_MARD,0.0193810696115302,0.0047674557114091,0.0039920729491965,0.0238648645388645,0.0040896432794177,0.0039920729491965,0.0039920729491965,0.0353031609764404,0.0193810696115302,0.0238648645388645,0.01426283471156461,0.010906913531028186,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004707700130665,0.0,0.0,4.707700130665e-05,0.00014123100391995,108,0.0581432088345906,0.0143023671342276,0.0119762188475898,0.0715945936165939,0.0122689298382533,0.0119762188475898,0.0119762188475898,0.1054387129162545,0.0581432088345906,0.0715945936165939,0.04274142713338739,0.03263010447966739,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
MP0131,0.0173463322949369,0.00092555066396,0.0034972817009126,0.0235068897666838,0.0039496687719957,0.0038546661289913,0.0036607040993636,0.0454386255016621,0.0193498464715785,0.0208906859163746,0.014242025131645911,0.013257333926171917,61,0.006110619283939,0.0012034473639719,0.0010403901937788,0.0026445192082048,0.0014389336406194,0.0044404375634709,0.0063849735116245,0.0032274048358835,0.0017689579903852,0.006110619283939,0.0034370302875817,0.0020536065862878654,34,0.0576570078537348,0.0032871103826906,0.0100061002882533,0.0683037940667596,0.0121578446627843,0.0100061002882533,0.0100061002882533,0.137353508091233,0.0576570078537348,0.0683037940667596,0.043473836784245656,0.040502720186555506,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
YWHAQ,0.0243824334671403,0.0047578110018456,0.0021518709190499,0.0274599589947999,0.0018555401247325,0.0022250431834161,0.0022250431834161,0.025714504578489,0.0239092015991648,0.0274227180087522,0.014210412506080638,0.011639146365314872,62,0.0,0.0010649973318047,0.0003208814066077,0.000717732810362,0.0015192154188804,0.0,0.0,0.0059806580730628,0.00383105976802,0.0,0.00134345448087376,0.0019093698065363507,91,0.0731473004014209,0.0151914505326657,0.0066751295502484,0.0822681540262568,0.0045992909146269,0.0066751295502484,0.0066751295502484,0.0787227820452256,0.0731473004014209,0.0822681540262568,0.04293698209986188,0.03519117964781849,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
SERPINF2,0.0126587738839391,0.0121173063927392,0.0047486196404449,0.0169981118241724,0.0057491536031621,0.0046035092049935,0.0046035092049935,0.0504371344903564,0.0148127472097687,0.0153083753020819,0.01420372407566517,0.012939114418701436,63,0.0109576576307385,0.0059606809049792,0.0007853686741384,0.0015740450088643,0.0104554664785221,0.0,0.0,0.0014993024771041,0.0,0.0107325677285234,0.004196508890287,0.0045753713273769085,29,0.0444382416293061,0.031237330188457,0.0138105276149807,0.052014982572845,0.0096386413087604,0.0138105276149807,0.0138105276149807,0.1523703623048519,0.0444382416293061,0.052014982572845,0.04275843650513136,0.039919150880483825,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
SHBG,0.0113945908130327,0.0166753033215134,0.0155619906199379,0.0132198655005536,0.015941158525882,0.0192141282621743,0.017814486614543,0.0041483774971648,0.0129381133221388,0.0119726591656687,0.01388806736426092,0.0040579090487746486,64,0.0037424507861664,0.005874336454496,0.0009637351080641,0.0020677674440036,0.0067742137946901,0.0140046501114967,0.012398337204492,0.0041188809699581,0.0032715439034791,0.0037424507861664,0.00569583665630125,0.004082961457541585,20,0.036531473274156,0.0396603593725558,0.0469344510320139,0.038265745153786,0.0471866743308422,0.0469344510320139,0.0469344510320139,0.0153631610264447,0.036531473274156,0.038265745153786,0.03926079846817684,0.009097305961882402,64,0.0,0.0075051088985692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007505108898569199,0.00225153266957076,47
MP0135,0.0184678157857637,0.0142673306216885,0.0115693622897297,0.0185590502774481,0.0094248252558267,0.011655378058345,0.0107733886922165,0.0054724158599039,0.0184678157857637,0.0177205262310918,0.013637790885777762,0.004344855686465896,65,0.0,0.0038994975086006,0.0027501981008536,0.0030225636946422,0.0035745029886687,0.0029932810953398,0.0,0.0002916669321812,0.0,0.0,0.0016531710320286097,0.0016247365946932088,76,0.0554034473572914,0.0393957282547034,0.0323201660766497,0.0531615786932755,0.0247364973978714,0.0323201660766497,0.0323201660766497,0.0165030355934395,0.0554034473572914,0.0531615786932755,0.03947258115770972,0.013343880701075986,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
MP0066,0.0169491431489671,0.005888241349546,0.0032454326867595,0.0225164123761482,0.0010797269979846,0.0031923467214119,0.0031923467214119,0.0341978262917628,0.0169491431489671,0.0238308275751574,0.013104144701811652,0.010809724791518906,66,0.0,0.0004808666540458,0.0007074891247881,0.000700933317281,0.0,0.0,0.0,0.0022286807995748,0.0,0.0045382001430795,0.0008656170038769201,0.001388971986289601,98,0.0508474294469016,0.0174351947130971,0.009577040164236,0.0677740748077354,0.0032391809939539,0.009577040164236,0.009577040164236,0.100621967584178,0.0508474294469016,0.0677740748077354,0.03872704722932109,0.03173979912887347,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
exRNA000099,0.0144858465327598,0.0032453340412777,0.0082934674382146,0.0170792156397596,0.0063151083660607,0.0074699239575684,0.0074699239575684,0.0345290310349293,0.0142546605741951,0.0174855049774408,0.01306280165197744,0.008527353751256966,67,0.0,0.0069781895754375,0.0028763577291842,0.0019771766410271,0.0,0.0,0.0,0.0065655283921209,0.0009624441213623,0.0,0.0019359696459132,0.002596737723805067,70,0.0434575395982794,0.011408398133824,0.0224097718727053,0.0524565149323225,0.0189453250981821,0.0224097718727053,0.0224097718727053,0.1057244521222328,0.0434575395982794,0.0524565149323225,0.03951356000335586,0.026154547340636533,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85
MP0026,0.0193068476791152,0.0031512969149864,0.0065877068848872,0.0217057152686444,0.0079362152626552,0.0086549763694138,0.0062256757341229,0.0160768363013633,0.0190976867639401,0.0217057152686444,0.013044867244777292,0.006830160540218691,68,0.0,0.0031138424905435,0.0012413821858462,0.0,0.0052159516771907,0.0082676730410775,0.0,0.0037780767946196,0.0008619189235215,0.0,0.0022478845112799,0.0026699163832683117,61,0.0579205430373456,0.0082083939498266,0.0186770272023689,0.0651171458059333,0.020566852618836,0.0186770272023689,0.0186770272023689,0.050516501445001,0.0579205430373456,0.0651171458059333,0.03813982073073281,0.021754054392359463,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89
exRNA000086,0.0087476679883389,0.0151109084932392,0.0151597634326048,0.0082660960790523,0.0146986436440719,0.0160640831877879,0.0150702124037502,0.0201941535355391,0.0094051450089638,0.0076867239234351,0.013040339769678323,0.003988306899234148,69,0.0046140463204578,0.0047883430360932,0.0005725192159408,0.0016791564627293,0.0081140715811832,0.0051851570123252,0.0,0.0008425441570857,0.0014426617109832,0.0046140463204578,0.00318525458172562,0.00250421878910121,37,0.0288400837587226,0.0456528431111412,0.0452106372112508,0.0255759673876939,0.0370034731570521,0.0452106372112508,0.0452106372112508,0.0612456897207031,0.0288400837587226,0.0255759673876939,0.03883660199154818,0.011069883946435866,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
