ytruth,ypred
0,0.6494850212589712
1,0.5664945505901232
1,0.5143728074442185
1,0.5294135624445756
0,0.5474280640754189
0,0.5214781163558512
0,0.3151972483943915
1,0.4738633394082015
0,0.5079812641120726
1,0.48961596824419323
1,0.6555631209736426
0,0.5536607715591669
0,0.5187511266205104
1,0.5675727022909185
0,0.5276964320517755
0,0.44459892561078823
0,0.4324329041407256
0,0.5004675092899752
1,0.5018857536904635
1,0.6661362256800166
1,0.5951283722350771
1,0.48684446413279187
0,0.5924640839058125
0,0.48835796187063
1,0.712200257794151
0,0.5405696706220297
0,0.6162983574016774
1,0.4626198512749831
1,0.6247958596263676
0,0.5740047398952269
0,0.47174109383038026
0,0.5140264112658487
0,0.49216597889815034
0,0.5328571432120398
1,0.598439337855294
1,0.56084959926963
1,0.4563816718687221
1,0.49770289824771025
1,0.5386384657668418
0,0.4272576597025901
0,0.4095987533244249
1,0.6720579359333939
1,0.6022018447921241
1,0.7479739095040266
0,0.5521061253128351
0,0.5683979856063486
1,0.6318781854548744
0,0.5797484859151436
0,0.40303499678993165
1,0.7071949423690028
1,0.5433749403338052
1,0.5181554866425141
1,0.6353371767765658
1,0.5353750229799757
1,0.6201200742562666
1,0.74788993485361
1,0.7215385427856379
0,0.47567772433338734
0,0.43378574044174106
1,0.5985704984820951
0,0.39221820794493767
0,0.5196018784445733
0,0.5189660329761967
0,0.3909291039943443
0,0.46892240352187536
1,0.594171046383705
1,0.635052556932107
1,0.6203380159399631
0,0.46259140939903903
0,0.4977890018039899
0,0.5464746222762084
0,0.3705224075017437
1,0.5624446981422443
1,0.4937751625312343
0,0.4164072043596259
0,0.34486592725924137
0,0.4578027018442259
1,0.5131837563381207
1,0.6841048107592277
0,0.6296790701041646
1,0.5010915455057455
1,0.5701726376785548
0,0.4959719213369869
1,0.5274610803812488
0,0.35226983257937755
0,0.4082870940106742
1,0.6664655820005104
0,0.3689673476629076
0,0.42861550622857386
0,0.4950073120421667
1,0.39821111320556213
1,0.4194292583647274
0,0.4955417469674395
1,0.5368166048679234
0,0.35487906759104004
1,0.4537848306305776
0,0.3808192177151737
0,0.5134686764747977
1,0.5960257186540767
1,0.6677658809624697
0,0.5378586760311318
1,0.62098498873138
0,0.5403492629740146
0,0.5746439359267425
1,0.5652956192739457
0,0.5871187226006276
0,0.5643205846148233
1,0.6379483263672197
1,0.5430014928916401
0,0.45661810365349426
0,0.4853016554167817
0,0.36398296789945234
1,0.5059861425601386
1,0.657154508993751
1,0.6856177681635663
0,0.6542750097925879
0,0.7087581991878368
1,0.6452874125955774
0,0.684389382299325
1,0.6060508088655173
0,0.48866250872069994
0,0.47838511950775153
0,0.5974662538192089
1,0.5225558976000029
0,0.380182635081818
0,0.5116695536875874
1,0.5850770031818288
0,0.46578083208927695
0,0.44453078500398996
0,0.5143558620503043
1,0.457659317980928
0,0.4256001911869524
0,0.5621085739348519
1,0.6461129791449348
1,0.5550391947412225
0,0.45972510228939417
0,0.4832306906934603
1,0.6632607117386257
1,0.6550517231880756
1,0.5085212269234459
0,0.5111006704178941
0,0.544709490683187
1,0.672837519001166
0,0.4867516770223692
0,0.40741186931459983
1,0.6239059281004437
0,0.6992330400923485
1,0.5755809899406629
0,0.5292281430469462
0,0.5381510343679944
1,0.6699993854973086
1,0.6173108325111
1,0.6314241727175093
0,0.41751477672560755
1,0.6873902355653089
1,0.5174125918756927
0,0.6367382831097649
1,0.5675864115667453
0,0.5635263858228763
0,0.5175783747050099
1,0.6025425747528358
0,0.60094476306351
1,0.6195547417619784
1,0.5178544318024103
1,0.53863756576266
0,0.489899436839942
1,0.61251707977809
1,0.5675505901898238
0,0.5349902556056346
0,0.43549466607623516
0,0.48656442872149297
1,0.6116897194449539
1,0.41383302087765134
0,0.3380935715620552
1,0.6476866795994709
1,0.725134284715227
0,0.4479202632107065
0,0.6653861013987931
